id,key,value 
1102866156,source,Bing
1102866162,source,Bing
1102866164,source,Bing
1102866166,source,Bing
1102866174,source,Bing
1102866177,source,Bing
1102866179,source,Bing
1102866181,source,Bing
1102866183,source,Bing
1102866185,source,Bing
1102866187,source,Bing
1102866191,source,Bing
1102885025,source,Bing
1102885204,source,Bing
1102885348,source,Bing
1103126435,ele,1243
1103126435,name,Pedra de Nogueira
1103126435,natural,peak
1103126435,source,IBGE
1103126531,natural,peak
1103126567,ele,1342
1103126567,name,Morro do Mata-Porcos
1103126567,natural,peak
1103126567,source,IBGE
1103126584,power,tower
1103126584,source,Bing
1124949830,traffic_calming,bump
1127525968,highway,turning_circle
1128161436,highway,mini_roundabout
1128223054,disused:railway,station
1128223054,name,Magé
1128223054,note,Estrada de Ferro Teresópolis
1128223176,railway,level_crossing
1128223357,disused:railway,station
1128223357,name,Magé
1128223357,note,Estrada de Ferro Leopoldina
1128223357,start_date,1926-12-02
1128223409,name,Magé
1128223409,operator,SuperVia
1128223409,railway,station
1128223427,railway,crossing
1128292074,railway,level_crossing
1128292080,name,Parada Modelo
1128292080,operator,Central Logística
1128292080,railway,station
1128307316,amenity,fast_food
1148964298,highway,turning_circle
1149279587,FIXME,check
1149279587,groundcheck,attributes
1149279587,railway,level_crossing
1149386938,railway,level_crossing
1149386938,source,survey
1149570955,FIXME,check
1149570955,groundcheck,attributes
1149570955,waterway,weir
1181443716,lighthouse:shape,White framework structure on quadrangular concrete column; 16
1181443716,man_made,lighthouse
1181443716,name,Ilha Branca
1181443716,ref,18352
1181443716,seamark:light:character,Fl
1181443716,seamark:light:colour,white
1181443716,seamark:light:height,38
1181443716,seamark:light:period,5
1181443716,seamark:light:range,8
1181443716,seamark:light:reference,G 0349
1181443716,seamark:name,Ilha Branca
1181443716,seamark:type,light_major
1181443747,ref,18441
1181443747,seamark:light:character,Q
1181443747,seamark:light:colour,red
1181443747,seamark:light:height,13
1181443747,seamark:light:range,5
1181443747,seamark:light:reference,G 0388.4
1181443747,seamark:type,light_major
1181445955,lighthouse:shape,Red triangular concrete tower; 20
1181445955,man_made,lighthouse
1181445955,name,Ilha dos Franceses
1181445955,ref,18362
1181445955,seamark:light:character,Iso
1181445955,seamark:light:colour,red
1181445955,seamark:light:height,13
1181445955,seamark:light:period,2
1181445955,seamark:light:range,4
1181445955,seamark:light:reference,G 0352.5
1181445955,seamark:name,Ilha dos Franceses
1181445955,seamark:type,light_major
1181451857,ref,18441.1
1181451857,seamark:light:character,Fl
1181451857,seamark:light:colour,red
1181451857,seamark:light:height,15
1181451857,seamark:light:period,2
1181451857,seamark:light:range,6
1181451857,seamark:light:reference,G 0388.4
1181451857,seamark:name,Ilha do Pita
1181451857,seamark:type,light_major
1181452810,name,Ponta da Ribeira
1181452810,ref,18452.5
1181452810,seamark:light:character,Fl
1181452810,seamark:light:colour,green
1181452810,seamark:light:height,14
1181452810,seamark:light:period,6
1181452810,seamark:light:range,8
1181452810,seamark:light:reference,G 0398
1181452810,seamark:type,light_minor
1181453734,seamark:light:character,Q
1181453734,seamark:light:colour,yellow
1181453734,seamark:light:height,8
1181453734,seamark:light:range,5
1181453734,seamark:type,light_minor
1181458608,ref,18374
1181458608,seamark:light:character,Q
1181458608,seamark:light:colour,white
1181458608,seamark:light:height,251
1181458608,seamark:light:range,30
1181458608,seamark:light:reference,G 0367.4
1181458608,seamark:light:status,private
1181458608,seamark:type,light_major
1181466450,ref,18452
1181466450,seamark:light:character,Fl
1181466450,seamark:light:colour,red
1181466450,seamark:light:height,10
1181466450,seamark:light:period,3
1181466450,seamark:light:range,5
1181466450,seamark:light:reference,G 0396
1181466450,seamark:name,Ilha Itapacis
1181466450,seamark:type,light_minor
1181467445,ref,18452.3
1181467445,seamark:light:character,Fl
1181467445,seamark:light:colour,green
1181467445,seamark:light:group,2
1181467445,seamark:light:height,6
1181467445,seamark:light:period,6
1181467445,seamark:light:range,9
1181467445,seamark:light:reference,G 0398.5
1181467445,seamark:name,Ilha dos Lobos
1181467445,seamark:type,light_minor
1181474560,lighthouse:shape,White truncated round tower;52
1181474560,man_made,lighthouse
1181474560,name,Cabo Frio
1181474560,ref,18360
1181474560,seamark:light:1:character,Fl
1181474560,seamark:light:1:colour,white
1181474560,seamark:light:1:height,140
1181474560,seamark:light:1:period,10
1181474560,seamark:light:1:range,49
1181474560,seamark:light:1:sector_end,118
1181474560,seamark:light:1:sector_start,231
1181474560,seamark:light:reference,G 0352
1181474560,seamark:name,Cabo Frio
1181474560,seamark:type,landmark
1181485121,lighthouse:shape,"Red metal tower, square concrete base; 10"
1181485121,ref,18440
1181485121,seamark:light:character,Fl
1181485121,seamark:light:colour,red
1181485121,seamark:light:height,6
1181485121,seamark:light:period,3
1181485121,seamark:light:range,5
1181485121,seamark:light:reference,G 0388
1181485121,seamark:name,Pedras Cocóis
1181485121,seamark:type,light_major
1181489038,lighthouse:shape,White quadrangular concrete framework structure; 23
1181489038,man_made,lighthouse
1181489038,name,Lajinha
1181489038,ref,18356
1181489038,seamark:light:character,Fl
1181489038,seamark:light:colour,red
1181489038,seamark:light:height,49
1181489038,seamark:light:period,3
1181489038,seamark:light:range,9
1181489038,seamark:light:reference,G 0350
1181489038,seamark:name,Lajinha
1181489038,seamark:type,light_major
1181491030,ref,18416
1181491030,seamark:light:character,F
1181491030,seamark:light:colour,yellow
1181491030,seamark:light:height,5
1181491030,seamark:light:range,6
1181491030,seamark:type,light_minor
1181494988,man_made,mast
1181494988,seamark:light:character,F
1181494988,seamark:light:colour,red
1181494988,seamark:type,light_minor
1181495133,lighthouse:shape,"Black metal post, red bands; 10"
1181495133,ref,18438
1181495133,seamark:light:character,Fl
1181495133,seamark:light:colour,white
1181495133,seamark:light:group,2
1181495133,seamark:light:height,7
1181495133,seamark:light:period,10
1181495133,seamark:light:range,5
1181495133,seamark:light:reference,G 0390
1181495133,seamark:name,Pedra da Sardinha
1181495133,seamark:type,light_major
1181497285,lighthouse:shape,White round concrete tower; 36
1181497285,man_made,lighthouse
1181497285,name,Ponta Negra
1181497285,ref,18364
1181497285,seamark:light:character,Fl
1181497285,seamark:light:colour,white
1181497285,seamark:light:group,2
1181497285,seamark:light:height,71
1181497285,seamark:light:period,10
1181497285,seamark:light:range,21
1181497285,seamark:light:reference,G 0356
1181497285,seamark:name,Ponta Negra
1181497285,seamark:type,landmark
1181497965,lighthouse:shape,"White truncated conical masonry tower, black bands; 33"
1181497965,man_made,lighthouse
1181497965,name,Ilhas Maricas
1181497965,name:pt,Ilha de Maricá
1181497965,ref,18368
1181497965,seamark:light:character,LFl
1181497965,seamark:light:colour,white
1181497965,seamark:light:height,80
1181497965,seamark:light:period,15
1181497965,seamark:light:range,16
1181497965,seamark:light:reference,G 0358
1181497965,seamark:name,Ilhas Maricas
1181497965,seamark:type,light_major
1194231198,disused:railway,station
1194231198,name,General Dutra
1194231207,man_made,tower
1194231207,source,survey
1194231225,man_made,tower
1194231225,source,survey
1194231255,man_made,tower
1194231255,source,survey
1194231374,man_made,tower
1194231374,source,survey
1194231407,man_made,tower
1194231407,source,survey
1194277845,name,Aldeia do Pão
1194277845,shop,bakery
1194277845,source,survey
1194282853,amenity,place_of_worship
1194282853,denomination,catholic
1194282853,name,Igreja de Nossa Senhora das Graças
1194282853,religion,christian
1194285332,disused:railway,station
1194285332,name,Porto da Madama
1194309901,amenity,place_of_worship
1194309901,denomination,catholic
1194309901,name,Igreja de São Gonçalo do Amarante
1194309901,religion,christian
1194309901,source,survey
1194314315,barrier,bollard
1194314324,amenity,restaurant
1194314324,name,Estação Cabernet
1194314324,source,survey
1194314330,barrier,bollard
1194314331,barrier,bollard
1194314333,barrier,bollard
1194314334,barrier,bollard
1194314714,barrier,yes
1194314714,shop,kiosk
1194314715,barrier,bollard
1194317334,amenity,pub
1194317334,name,Estação da Boa
1194317335,barrier,plants
1194317336,barrier,bollard
1199737967,railway,level_crossing
1232616993,addr:housenumber,20
1232616993,addr:postcode,24320-280
1232616993,addr:street,Rua Braulio Ralha
1232616993,name,RobCat
1232616993,phone,21 2616-2988
1232616993,shop,car_repair
1242478401,name,Monte Alto
1242478401,place,suburb
1243750700,highway,speed_camera
1243750926,highway,speed_camera
1244576806,power,tower
1244576806,source,Bing
1244576827,power,tower
1244576827,source,Bing
1244576836,power,tower
1244576836,source,Bing
1244576843,power,tower
1244576843,source,Bing
1244576848,power,tower
1244576848,source,Bing
1244576861,power,tower
1244576861,source,Bing
1244576873,power,tower
1244576873,source,Bing
1244576874,power,tower
1244576874,source,Bing
1244576886,power,tower
1244576886,source,Bing
1244576888,power,tower
1244576888,source,Bing
1244576897,power,tower
1244576897,source,Bing
1244576899,power,tower
1244576899,source,Bing
1244576913,power,tower
1244576913,source,Bing
1244576929,power,tower
1244576929,source,Bing
1244576949,power,tower
1244576949,source,Bing
1244576963,power,tower
1244576963,source,Bing
1244576966,power,tower
1244576966,source,Bing
1244576967,power,tower
1244576967,source,Bing
1244576968,power,tower
1244576968,source,Bing
1244576978,power,tower
1244576978,source,Bing
1244577005,power,tower
1244577005,source,Bing
1244577020,power,tower
1244577020,source,Bing
1244577021,power,tower
1244577021,source,Bing
1244577049,power,tower
1244577049,source,Bing
1244577055,power,tower
1244577055,source,Bing
1244577079,power,tower
1244577079,source,Bing
1244577084,power,tower
1244577084,source,Bing
1244577097,power,tower
1244577097,source,Bing
1244577101,power,tower
1244577101,source,Bing
1244577107,power,tower
1244577107,source,Bing
1244577115,power,tower
1244577115,source,Bing
1244577120,power,tower
1244577120,source,Bing
1244577122,power,tower
1244577122,source,Bing
1244577129,power,tower
1244577129,source,Bing
1244577147,power,tower
1244577147,source,Bing
1244577166,power,tower
1244577166,source,Bing
1244577171,power,tower
1244577171,source,Bing
1244577172,power,tower
1244577172,source,Bing
1244577173,power,tower
1244577173,source,Bing
1244577176,power,tower
1244577176,source,Bing
1244577182,power,tower
1244577182,source,Bing
1244577186,power,tower
1244577186,source,Bing
1244577199,power,tower
1244577199,source,Bing
1244577203,power,tower
1244577203,source,Bing
1244577209,power,tower
1244577209,source,Bing
1244577211,power,tower
1244577211,source,Bing
1244577214,power,tower
1244577214,source,Bing
1244577217,power,tower
1244577217,source,Bing
1244577226,power,tower
1244577226,source,Bing
1244577231,power,tower
1244577231,source,Bing
1244577241,power,tower
1244577241,source,Bing
1244577242,power,tower
1244577242,source,Bing
1244577243,power,tower
1244577243,source,Bing
1244577252,power,tower
1244577252,source,Bing
1244577257,power,tower
1244577257,source,Bing
1244577283,power,tower
1244577283,source,Bing
1244577289,power,tower
1244577289,source,Bing
1244577298,power,tower
1244577298,source,Bing
1244577323,power,tower
1244577323,source,Bing
1244577329,power,tower
1244577329,source,Bing
1244577334,power,tower
1244577334,source,Bing
1244577337,power,tower
1244577337,source,Bing
1244577357,power,tower
1244577357,source,Bing
1244577385,power,tower
1244577385,source,Bing
1244577386,power,tower
1244577386,source,Bing
1244577392,power,tower
1244577392,source,Bing
1244577398,power,tower
1244577398,source,Bing
1244577402,power,tower
1244577402,source,Bing
1245321791,power,tower
1245321791,source,Bing
1245321793,power,tower
1245321793,source,Bing
1245321795,power,tower
1245321795,source,Bing
1245321799,power,tower
1245321799,source,Bing
1245321802,power,tower
1245321802,source,Bing
1245321804,power,tower
1245321804,source,Bing
1245321806,power,tower
1245321806,source,Bing
1245321812,power,tower
1245321812,source,Bing
1245321813,power,tower
1245321813,source,Bing
1245321816,power,tower
1245321816,source,Bing
1245321820,power,tower
1245321820,source,Bing
1245321822,power,tower
1245321822,source,Bing
1245321824,power,tower
1245321824,source,Bing
1245321826,power,tower
1245321826,source,Bing
1245321832,power,tower
1245321832,source,Bing
1245321842,power,tower
1245321842,source,Bing
1245321846,power,tower
1245321846,source,Bing
1245321851,power,tower
1245321851,source,Bing
1245321853,power,tower
1245321853,source,Bing
1245321855,power,tower
1245321855,source,Bing
1245321856,power,tower
1245321856,source,Bing
1245321863,power,tower
1245321863,source,Bing
1245321864,power,tower
1245321864,source,Bing
1245321866,power,tower
1245321866,source,Bing
1245321871,power,tower
1245321871,source,Bing
1245321873,power,tower
1245321873,source,Bing
1245321874,power,tower
1245321874,source,Bing
1245321876,power,tower
1245321876,source,Bing
1245321888,power,tower
1245321888,source,Bing
1245321890,power,tower
1245321890,source,Bing
1245321892,power,tower
1245321892,source,Bing
1245321894,power,tower
1245321894,source,Bing
1245321896,power,tower
1245321896,source,Bing
1245321900,power,tower
1245321900,source,Bing
1245321905,power,tower
1245321905,source,Bing
1245321912,power,tower
1245321912,source,Bing
1245321921,power,tower
1245321921,source,Bing
1245321940,power,tower
1245321940,source,Bing
1245321942,power,tower
1245321942,source,Bing
1245321944,power,tower
1245321944,source,Bing
1245321945,power,tower
1245321945,source,Bing
1245321947,power,tower
1245321947,source,Bing
1245321958,power,tower
1245321958,source,Bing
1245321959,power,tower
1245321959,source,Bing
1245321961,power,tower
1245321961,source,Bing
1245321977,power,tower
1245321977,source,Bing
1245321984,power,tower
1245321984,source,Bing
1245322001,power,tower
1245322001,source,Bing
1245322013,power,tower
1245322013,source,Bing
1245322016,power,tower
1245322016,source,Bing
1245322022,power,tower
1245322022,source,Bing
1245322033,power,tower
1245322033,source,Bing
1245322036,power,tower
1245322036,source,Bing
1245322040,power,tower
1245322040,source,Bing
1245322043,power,tower
1245322043,source,Bing
1245322052,power,tower
1245322052,source,Bing
1245322054,power,tower
1245322054,source,Bing
1245322056,power,tower
1245322056,source,Bing
1245322061,power,tower
1245322061,source,Bing
1245322068,power,tower
1245322068,source,Bing
1245322070,power,tower
1245322070,source,Bing
1245322075,power,tower
1245322075,source,Bing
1245322077,power,tower
1245322077,source,Bing
1245322081,power,tower
1245322081,source,Bing
1245322088,power,tower
1245322088,source,Bing
1245322091,power,tower
1245322091,source,Bing
1245322094,power,tower
1245322094,source,Bing
1245322097,power,tower
1245322097,source,Bing
1245322101,power,tower
1245322101,source,Bing
1245322107,power,tower
1245322107,source,Bing
1245322112,power,tower
1245322112,source,Bing
1245322127,power,tower
1245322127,source,Bing
1245322128,power,tower
1245322128,source,Bing
1245322131,power,tower
1245322131,source,Bing
1245322143,power,tower
1245322143,source,Bing
1245322144,power,tower
1245322144,source,Bing
1245322147,power,tower
1245322147,source,Bing
1245322149,power,tower
1245322149,source,Bing
1245322164,power,tower
1245322164,source,Bing
1245322165,power,tower
1245322165,source,Bing
1245322167,power,tower
1245322167,source,Bing
1245322169,power,tower
1245322169,source,Bing
1245322170,power,tower
1245322170,source,Bing
1245322178,power,tower
1245322178,source,Bing
1245322181,power,tower
1245322181,source,Bing
1245322184,power,tower
1245322184,source,Bing
1245322186,power,tower
1245322186,source,Bing
1245322187,power,tower
1245322187,source,Bing
1245322189,power,tower
1245322189,source,Bing
1245322200,power,tower
1245322200,source,Bing
1245322206,power,tower
1245322206,source,Bing
1245322216,power,tower
1245322216,source,Bing
1245322223,power,tower
1245322223,source,Bing
1245322226,power,tower
1245322226,source,Bing
1245322235,power,tower
1245322235,source,Bing
1245322239,power,tower
1245322239,source,Bing
1245322243,power,tower
1245322243,source,Bing
1245322245,power,tower
1245322245,source,Bing
1245322261,power,tower
1245322261,source,Bing
1245322276,power,tower
1245322276,source,Bing
1245322279,power,tower
1245322279,source,Bing
1245322288,power,tower
1245322288,source,Bing
1245322295,power,tower
1245322295,source,Bing
1245322300,power,tower
1245322300,source,Bing
1245322303,power,tower
1245322303,source,Bing
1245322308,power,tower
1245322308,source,Bing
1245322319,power,tower
1245322319,source,Bing
1245322321,power,tower
1245322321,source,Bing
1245322325,power,tower
1245322325,source,Bing
1245322328,power,tower
1245322328,source,Bing
1245322334,power,tower
1245322334,source,Bing
1245322336,power,tower
1245322336,source,Bing
1245322337,power,tower
1245322337,source,Bing
1245322345,power,tower
1245322345,source,Bing
1245322349,power,tower
1245322349,source,Bing
1245322359,power,tower
1245322359,source,Bing
1245322363,power,tower
1245322363,source,Bing
1245322364,power,tower
1245322364,source,Bing
1245322369,power,tower
1245322369,source,Bing
1245322371,power,tower
1245322371,source,Bing
1245322373,power,tower
1245322373,source,Bing
1245322374,power,tower
1245322374,source,Bing
1245322376,power,tower
1245322376,source,Bing
1245322377,power,tower
1245322377,source,Bing
1245322381,power,tower
1245322381,source,Bing
1245322383,power,tower
1245322383,source,Bing
1245322385,power,tower
1245322385,source,Bing
1245322387,power,tower
1245322387,source,Bing
1245322389,power,tower
1245322389,source,Bing
1245322393,power,tower
1245322393,source,Bing
1245322395,power,tower
1245322395,source,Bing
1245322397,power,tower
1245322397,source,Bing
1245322399,power,tower
1245322399,source,Bing
1245322401,power,tower
1245322401,source,Bing
1245322404,power,tower
1245322404,source,Bing
1245322408,power,tower
1245322408,source,Bing
1245322418,power,tower
1245322418,source,Bing
1245322422,power,tower
1245322422,source,Bing
1245322424,power,tower
1245322424,source,Bing
1245322428,power,tower
1245322428,source,Bing
1245322430,power,tower
1245322430,source,Bing
1245322431,power,tower
1245322431,source,Bing
1253195175,amenity,restaurant
1253195175,name,Restaurante Água na Boca
1260932935,power,tower
1260932935,source,Bing
1260932947,power,tower
1260932947,source,Bing
1260932956,power,tower
1260932956,source,Bing
1260932957,power,tower
1260932957,source,Bing
1260932958,power,tower
1260932958,source,Bing
1260932964,power,tower
1260932964,source,Bing
1260936461,power,tower
1260936461,source,Bing
1260936465,power,tower
1260936465,source,Bing
1260936468,power,tower
1260936468,source,Bing
1260936568,power,tower
1260936568,source,Bing
1261871282,power,tower
1261871282,source,Bing
1261871291,power,tower
1261871291,source,Bing
1261871292,power,tower
1261871292,source,Bing
1261871293,power,tower
1261871293,source,Bing
1261871295,power,tower
1261871295,source,Bing
1261871310,natural,peak
1261871310,power,tower
1261871310,source,Bing
1261871312,power,tower
1261871312,source,Bing
1261871315,power,tower
1261871315,source,Bing
1261871319,power,tower
1261871319,source,Bing
1261871322,power,tower
1261871322,source,Bing
1261871329,power,tower
1261871329,source,Bing
1261871330,power,tower
1261871330,source,Bing
1261871332,power,tower
1261871332,source,Bing
1261871334,power,tower
1261871334,source,Bing
1261871339,power,tower
1261871339,source,Bing
1261871345,power,tower
1261871345,source,Bing
1261871347,power,tower
1261871347,source,Bing
1261871355,power,tower
1261871355,source,Bing
1261871360,power,tower
1261871360,source,Bing
1261871363,power,tower
1261871363,source,Bing
1261871366,power,tower
1261871366,source,Bing
1261871368,power,tower
1261871368,source,Bing
1261871373,power,tower
1261871373,source,Bing
1261871376,power,tower
1261871376,source,Bing
1261871378,power,tower
1261871378,source,Bing
1261871381,power,tower
1261871381,source,Bing
1261871383,power,tower
1261871383,source,Bing
1261871390,power,tower
1261871390,source,Bing
1261871393,power,tower
1261871393,source,Bing
1261928654,power,tower
1261928654,source,Bing
1261928655,power,tower
1261928655,source,Bing
1261928657,power,tower
1261928657,source,Bing
1261928658,power,tower
1261928658,source,Bing
1261928659,power,tower
1261928659,source,Bing
1261928661,power,tower
1261928661,source,Bing
1261928663,power,tower
1261928663,source,Bing
1261928666,power,tower
1261928666,source,Bing
1261928675,power,tower
1261928675,source,Bing
1261928676,power,tower
1261928676,source,Bing
1261928677,power,tower
1261928677,source,Bing
1261928679,power,tower
1261928679,source,Bing
1261929746,power,tower
1261929746,source,Bing
1261929748,power,tower
1261929748,source,Bing
1261929750,power,tower
1261929750,source,Bing
1261929751,power,tower
1261929751,source,Bing
1261929760,power,tower
1261929760,source,Bing
1261929761,power,tower
1261929761,source,Bing
1261929762,power,tower
1261929762,source,Bing
1261929763,power,tower
1261929763,source,Bing
1261929766,power,tower
1261929766,source,Bing
1261929767,power,tower
1261929767,source,Bing
1261929768,power,tower
1261929768,source,Bing
1261935190,power,tower
1261935190,source,Bing
1261935191,power,tower
1261935191,source,Bing
1261935192,power,tower
1261935192,source,Bing
1261935193,power,tower
1261935193,source,Bing
1261935194,power,tower
1261935194,source,Bing
1261935195,power,tower
1261935195,source,Bing
1261935196,power,tower
1261935196,source,Bing
1261935197,power,tower
1261935197,source,Bing
1261935198,power,tower
1261935198,source,Bing
1261935199,power,tower
1261935199,source,Bing
1261935200,power,tower
1261935200,source,Bing
1261935201,power,tower
1261935201,source,Bing
1261935202,power,tower
1261935202,source,Bing
1261935204,power,tower
1261935204,source,Bing
1261935205,power,tower
1261935205,source,Bing
1261935206,power,tower
1261935206,source,Bing
1261935207,power,tower
1261935207,source,Bing
1261935208,power,tower
1261935208,source,Bing
1261935209,power,tower
1261935209,source,Bing
1261935210,power,tower
1261935210,source,Bing
1261935211,power,tower
1261935211,source,Bing
1261935212,power,tower
1261935212,source,Bing
1261935213,power,tower
1261935213,source,Bing
1261935214,power,tower
1261935214,source,Bing
1261935215,power,tower
1261935215,source,Bing
1261935216,power,tower
1261935216,source,Bing
1261935217,power,tower
1261935217,source,Bing
1261935218,power,tower
1261935218,source,Bing
1261935219,power,tower
1261935219,source,Bing
1261935220,power,tower
1261935220,source,Bing
1261935221,power,tower
1261935221,source,Bing
1261935222,power,tower
1261935222,source,Bing
1261935223,power,tower
1261935223,source,Bing
1261935224,power,tower
1261935224,source,Bing
1261935225,power,tower
1261935225,source,Bing
1261935226,power,tower
1261935226,source,Bing
1261935227,power,tower
1261935227,source,Bing
1261935228,power,tower
1261935228,source,Bing
1261935229,power,tower
1261935229,source,Bing
1261935230,power,tower
1261935230,source,Bing
1261935231,power,tower
1261935231,source,Bing
1261935232,power,tower
1261935232,source,Bing
1261935233,power,tower
1261935233,source,Bing
1261935234,power,tower
1261935234,source,Bing
1261935235,power,tower
1261935235,source,Bing
1261935236,power,tower
1261935236,source,Bing
1261935237,power,tower
1261935237,source,Bing
1261935238,power,tower
1261935238,source,Bing
1261935239,power,tower
1261935239,source,Bing
1261935240,power,tower
1261935240,source,Bing
1261935241,power,tower
1261935241,source,Bing
1261935242,power,tower
1261935242,source,Bing
1261935243,power,tower
1261935243,source,Bing
1261935244,power,tower
1261935244,source,Bing
1261935245,power,tower
1261935245,source,Bing
1261935246,power,tower
1261935246,source,Bing
1261935250,power,tower
1261935250,source,Bing
1261935252,power,tower
1261935252,source,Bing
1261935253,power,tower
1261935253,source,Bing
1261935254,power,tower
1261935254,source,Bing
1261935256,power,tower
1261935256,source,Bing
1261935258,power,tower
1261935258,source,Bing
1261935260,power,tower
1261935260,source,Bing
1261935262,power,tower
1261935262,source,Bing
1261935264,power,tower
1261935264,source,Bing
1261935267,power,tower
1261935267,source,Bing
1261935268,power,tower
1261935268,source,Bing
1261935271,power,tower
1261935271,source,Bing
1261935272,power,tower
1261935272,source,Bing
1261954885,power,tower
1261954885,source,Bing
1261954887,power,tower
1261954887,source,Bing
1261954889,power,tower
1261954889,source,Bing
1261954891,power,tower
1261954891,source,Bing
1261954893,power,tower
1261954893,source,Bing
1261954895,power,tower
1261954895,source,Bing
1261954896,power,tower
1261954896,source,Bing
1261954898,power,tower
1261954898,source,Bing
1261954901,power,tower
1261954901,source,Bing
1261954902,power,tower
1261954902,source,Bing
1261954903,power,tower
1261954903,source,Bing
1261954904,power,tower
1261954904,source,Bing
1261954905,power,tower
1261954905,source,Bing
1261954907,power,tower
1261954907,source,Bing
1261954909,power,tower
1261954909,source,Bing
1261954911,power,tower
1261954911,source,Bing
1261954912,power,tower
1261954912,source,Bing
1261954920,power,tower
1261954920,source,Bing
1261954921,power,tower
1261954921,source,Bing
1261954922,power,tower
1261954922,source,Bing
1261954923,power,tower
1261954923,source,Bing
1261954924,power,tower
1261954924,source,Bing
1261954925,power,tower
1261954925,source,Bing
1261954926,power,tower
1261954926,source,Bing
1261954927,power,tower
1261954927,source,Bing
1261954930,power,tower
1261954930,source,Bing
1261954931,power,tower
1261954931,source,Bing
1261954936,power,tower
1261954936,source,Bing
1261954938,power,tower
1261954938,source,Bing
1261954940,power,tower
1261954940,source,Bing
1261954941,power,tower
1261954941,source,Bing
1261954942,power,tower
1261954942,source,Bing
1261954943,power,tower
1261954943,source,Bing
1261957491,power,tower
1261957491,source,Bing
1261957494,power,tower
1261957494,source,Bing
1261957500,power,tower
1261957500,source,Bing
1261957502,power,tower
1261957502,source,Bing
1261957504,power,tower
1261957504,source,Bing
1262041068,power,tower
1262041068,source,Bing
1262041071,power,tower
1262041072,power,tower
1262041072,source,Bing
1262041090,power,tower
1262041090,source,Bing
1262041098,power,tower
1262041098,source,Bing
1262041101,power,tower
1262041102,power,tower
1262041102,source,Bing
1262041117,power,tower
1262041117,source,Bing
1262041120,power,tower
1262041120,source,Bing
1262041122,power,tower
1262041122,source,Bing
1262041125,power,tower
1262041125,source,Bing
1262041127,power,tower
1262041127,source,Bing
1262041148,power,tower
1262041148,source,Bing
1262041151,power,tower
1262041151,source,Bing
1262041153,power,tower
1262041153,source,Bing
1262041155,power,tower
1262041155,source,Bing
1262041157,power,tower
1262041157,source,Bing
1262041175,power,tower
1262041175,source,Bing
1262041179,power,tower
1262041179,source,Bing
1262041181,power,tower
1262041181,source,Bing
1262041182,power,tower
1262041182,source,Bing
1262041183,power,tower
1262041183,source,Bing
1262041208,power,tower
1262041208,source,Bing
1262041214,power,tower
1262041214,source,Bing
1262041219,power,tower
1262041219,source,Bing
1262041224,power,tower
1262041224,source,Bing
1262041227,power,tower
1262041227,source,Bing
1262041249,power,tower
1262041249,source,Bing
1262041251,power,tower
1262041251,source,Bing
1262041253,power,tower
1262041253,source,Bing
1262041254,power,tower
1262041254,source,Bing
1262041255,power,tower
1262041255,source,Bing
1262041261,power,tower
1262041261,source,Bing
1262041269,power,tower
1262041269,source,Bing
1262041274,power,tower
1262041274,source,Bing
1262041277,power,tower
1262041277,source,Bing
1262041281,power,tower
1262041281,source,Bing
1262041295,power,tower
1262041295,source,Bing
1262041297,power,tower
1262041297,source,Bing
1262041299,power,tower
1262041299,source,Bing
1262041301,power,tower
1262041301,source,Bing
1262041306,power,tower
1262041306,source,Bing
1262041325,power,tower
1262041325,source,Bing
1262057979,power,tower
1262057979,source,Bing
1262057983,power,tower
1262057983,source,Bing
1262057989,power,tower
1262057989,source,Bing
1262057994,power,tower
1262057994,source,Bing
1262057999,power,tower
1262057999,source,Bing
1262058002,power,tower
1262058002,source,Bing
1262058004,power,tower
1262058004,source,Bing
1262058007,power,tower
1262058007,source,Bing
1262058009,power,tower
1262058009,source,Bing
1262058011,power,tower
1262058011,source,Bing
1262058027,power,tower
1262058027,source,Bing
1262058029,power,tower
1262058029,source,Bing
1262058034,power,tower
1262058034,source,Bing
1262058038,power,tower
1262058038,source,Bing
1262058042,power,tower
1262058042,source,Bing
1262058045,power,tower
1262058045,source,Bing
1262058051,power,tower
1262058051,source,Bing
1262058055,power,tower
1262058055,source,Bing
1262058058,power,tower
1262058058,source,Bing
1262058059,power,tower
1262058059,source,Bing
1262058060,power,tower
1262058060,source,Bing
1262058061,power,tower
1262058061,source,Bing
1262058062,power,tower
1262058062,source,Bing
1262058063,power,tower
1262058063,source,Bing
1262058064,power,tower
1262058064,source,Bing
1262058083,power,tower
1262058083,source,Bing
1262058086,power,tower
1262058086,source,Bing
1262058088,power,tower
1262058088,source,Bing
1262058092,power,tower
1262058092,source,Bing
1262058095,power,tower
1262058095,source,Bing
1262058097,power,tower
1262058097,source,Bing
1262058100,power,tower
1262058100,source,Bing
1262058104,power,tower
1262058104,source,Bing
1262058106,power,tower
1262058106,source,Bing
1262058108,power,tower
1262058108,source,Bing
1262058111,power,tower
1262058111,source,Bing
1262058113,power,tower
1262058113,source,Bing
1262058134,power,tower
1262058134,source,Bing
1262058135,power,tower
1262058135,source,Bing
1262058138,power,tower
1262058138,source,Bing
1262058140,power,tower
1262058140,source,Bing
1262058142,power,tower
1262058142,source,Bing
1262058144,power,tower
1262058144,source,Bing
1262058147,power,tower
1262058147,source,Bing
1262058150,power,tower
1262058150,source,Bing
1262058152,power,tower
1262058152,source,Bing
1262058154,power,tower
